OPERATOR_ID,SYSTEM_TYPE,STATE,IYEAR,mileage
3,GT (Gas Transmission),LA,2005,408
3,GT (Gas Transmission),LA,2006,408
3,GT (Gas Transmission),LA,2007,408.226
3,GT (Gas Transmission),LA,2008,407.906
3,GT (Gas Transmission),LA,2009,444.857
3,GT (Gas Transmission),LA,2010,444.053
3,GT (Gas Transmission),LA,2011,709.77
3,GT (Gas Transmission),LA,2012,722.3
3,GT (Gas Transmission),LA,2013,706.989
3,GT (Gas Transmission),LA,2014,723.707
3,GT (Gas Transmission),LA,2015,729.089
3,GT (Gas Transmission),LA,2016,719.7
3,GT (Gas Transmission),LA,2017,719.992
3,GT (Gas Transmission),LA,2018,720.814
3,GT (Gas Transmission),LA,2019,1293.133
3,GT (Gas Transmission),LA,2020,1293.434
3,GT (Gas Transmission),N/A,2010,0
3,GT (Gas Transmission),N/A,2011,0
3,GT (Gas Transmission),N/A,2012,0
3,GT (Gas Transmission),N/A,2013,0
3,GT (Gas Transmission),N/A,2014,0
3,GT (Gas Transmission),N/A,2015,0
3,GT (Gas Transmission),N/A,2016,0
3,GT (Gas Transmission),N/A,2017,0
3,GT (Gas Transmission),N/A,2018,0
3,GT (Gas Transmission),N/A,2019,0
3,GT (Gas Transmission),N/A,2020,0
18,GD (Gas Distribution),KS,2005,3
18,GD (Gas Distribution),KS,2007,3
18,GD (Gas Distribution),KS,2008,3
18,GD (Gas Distribution),KS,2009,3
18,GD (Gas Distribution),KS,2010,3
18,GD (Gas Distribution),KS,2011,3
18,GD (Gas Distribution),KS,2012,3
18,GD (Gas Distribution),KS,2013,3
18,GD (Gas Distribution),KS,2014,3
18,GD (Gas Distribution),KS,2015,3
18,GD (Gas Distribution),KS,2016,3
18,GD (Gas Distribution),KS,2017,3
18,GD (Gas Distribution),KS,2018,3
18,GD (Gas Distribution),KS,2019,3
18,GD (Gas Distribution),KS,2020,3
21,GT (Gas Transmission),N/A,2005,0
21,GT (Gas Transmission),N/A,2010,0
21,GT (Gas Transmission),N/A,2011,0
21,GT (Gas Transmission),N/A,2012,0
21,GT (Gas Transmission),N/A,2013,0
21,GT (Gas Transmission),N/A,2014,0
21,GT (Gas Transmission),N/A,2015,0
21,GT (Gas Transmission),N/A,2016,0
21,GT (Gas Transmission),N/A,2017,0
21,GT (Gas Transmission),N/A,2018,0
21,GT (Gas Transmission),TX,2005,144
21,GT (Gas Transmission),TX,2006,72
21,GT (Gas Transmission),TX,2007,72
21,GT (Gas Transmission),TX,2008,88
21,GT (Gas Transmission),TX,2009,88
21,GT (Gas Transmission),TX,2010,87.5
21,GT (Gas Transmission),TX,2011,122.655
21,GT (Gas Transmission),TX,2012,122.68
21,GT (Gas Transmission),TX,2013,122.68
21,GT (Gas Transmission),TX,2014,122.68
21,GT (Gas Transmission),TX,2015,122.67
21,GT (Gas Transmission),TX,2016,122.72
21,GT (Gas Transmission),TX,2017,122.77
21,GT (Gas Transmission),TX,2018,122.789
27,GD (Gas Distribution),LA,2005,26
27,GD (Gas Distribution),LA,2006,27
27,GD (Gas Distribution),LA,2007,27
27,GD (Gas Distribution),LA,2008,28
27,GD (Gas Distribution),LA,2009,28
27,GD (Gas Distribution),LA,2010,28
27,GD (Gas Distribution),LA,2011,28
27,GD (Gas Distribution),LA,2012,28
27,GD (Gas Distribution),LA,2013,28
27,GD (Gas Distribution),LA,2014,28
27,GD (Gas Distribution),LA,2015,28
27,GD (Gas Distribution),LA,2016,28
27,GD (Gas Distribution),LA,2017,28
27,GD (Gas Distribution),LA,2018,28
27,GD (Gas Distribution),LA,2019,28
27,GD (Gas Distribution),LA,2020,28
45,GD (Gas Distribution),GA,2005,63
45,GD (Gas Distribution),GA,2006,65.1
45,GD (Gas Distribution),GA,2007,67
45,GD (Gas Distribution),GA,2008,68
45,GD (Gas Distribution),GA,2009,68
45,GD (Gas Distribution),GA,2010,70.5
45,GD (Gas Distribution),GA,2011,72.4
45,GD (Gas Distribution),GA,2012,73.7
45,GD (Gas Distribution),GA,2013,74.23
45,GD (Gas Distribution),GA,2014,79.43
45,GD (Gas Distribution),GA,2015,86.7
45,GD (Gas Distribution),GA,2016,91.68
45,GD (Gas Distribution),GA,2017,87.73
45,GD (Gas Distribution),GA,2018,88.31
45,GD (Gas Distribution),GA,2019,90.09
45,GD (Gas Distribution),GA,2020,114.31
49,GD (Gas Distribution),TN,2005,137.1
49,GD (Gas Distribution),TN,2006,137.2
49,GD (Gas Distribution),TN,2007,140
49,GD (Gas Distribution),TN,2008,147.8
49,GD (Gas Distribution),TN,2009,152
49,GD (Gas Distribution),TN,2010,158.3
49,GD (Gas Distribution),TN,2011,159.01
49,GD (Gas Distribution),TN,2012,164.247
49,GD (Gas Distribution),TN,2013,164.247
49,GD (Gas Distribution),TN,2014,165.444
49,GD (Gas Distribution),TN,2015,168.36
49,GD (Gas Distribution),TN,2016,171.05
49,GD (Gas Distribution),TN,2017,171.05
49,GD (Gas Distribution),TN,2018,171.05
49,GD (Gas Distribution),TN,2019,171.141
49,GD (Gas Distribution),TN,2020,171.141
54,GD (Gas Distribution),GA,2005,36.5
54,GD (Gas Distribution),GA,2006,36.5
54,GD (Gas Distribution),GA,2007,36.5
54,GD (Gas Distribution),GA,2008,36.5
54,GD (Gas Distribution),GA,2009,36.5
54,GD (Gas Distribution),GA,2010,36.5
54,GD (Gas Distribution),GA,2011,36.5
54,GD (Gas Distribution),GA,2012,36.5
54,GD (Gas Distribution),GA,2013,36.5
54,GD (Gas Distribution),GA,2014,36.5
54,GD (Gas Distribution),GA,2015,36.5
54,GD (Gas Distribution),GA,2016,50
54,GD (Gas Distribution),GA,2017,55.6
54,GD (Gas Distribution),GA,2018,55.6
54,GD (Gas Distribution),GA,2019,58.7
54,GD (Gas Distribution),GA,2020,58.31
72,GD (Gas Distribution),KS,2005,3
72,GD (Gas Distribution),KS,2006,3
72,GD (Gas Distribution),KS,2007,3
72,GD (Gas Distribution),KS,2008,3
72,GD (Gas Distribution),KS,2009,3
72,GD (Gas Distribution),KS,2011,3.5
72,GD (Gas Distribution),KS,2012,3.5
81,GD (Gas Distribution),CO,2005,5.25
81,GD (Gas Distribution),CO,2006,8.25
81,GD (Gas Distribution),CO,2007,8.25
81,GD (Gas Distribution),CO,2008,8.25
81,GD (Gas Distribution),CO,2009,8.25
81,GD (Gas Distribution),CO,2011,8.25
81,GD (Gas Distribution),CO,2012,8.25
81,GD (Gas Distribution),CO,2013,8.25
81,GD (Gas Distribution),CO,2014,8.25
81,GD (Gas Distribution),CO,2015,8.25
81,GD (Gas Distribution),CO,2016,8.25
81,GD (Gas Distribution),CO,2017,8.25
81,GD (Gas Distribution),CO,2018,8.25
81,GD (Gas Distribution),CO,2019,8.25
117,GT (Gas Transmission),CA,2005,11
117,GT (Gas Transmission),CA,2006,11
117,GT (Gas Transmission),CA,2007,15
117,GT (Gas Transmission),CA,2008,15
117,GT (Gas Transmission),CA,2009,15
117,GT (Gas Transmission),CA,2010,16
117,GT (Gas Transmission),CA,2011,16
117,GT (Gas Transmission),CA,2012,14.22
117,GT (Gas Transmission),CA,2013,14.22
117,GT (Gas Transmission),CA,2014,14.11
117,GT (Gas Transmission),CA,2015,14.11
117,GT (Gas Transmission),CA,2016,14.11
117,GT (Gas Transmission),CA,2017,14.11
117,GT (Gas Transmission),CA,2018,14.11
117,GT (Gas Transmission),CA,2019,14.11
117,GT (Gas Transmission),CA,2020,14.11
117,GT (Gas Transmission),KS,2010,1
117,GT (Gas Transmission),KS,2012,0.44
117,GT (Gas Transmission),KS,2013,0.44
117,GT (Gas Transmission),KS,2014,0.44
117,GT (Gas Transmission),KS,2015,0.44
117,GT (Gas Transmission),KS,2016,0.44
117,GT (Gas Transmission),LA,2005,145
117,GT (Gas Transmission),LA,2006,148
117,GT (Gas Transmission),LA,2007,148
117,GT (Gas Transmission),LA,2008,148
117,GT (Gas Transmission),LA,2009,188
117,GT (Gas Transmission),LA,2010,204
117,GT (Gas Transmission),LA,2011,204
117,GT (Gas Transmission),LA,2012,370.6
117,GT (Gas Transmission),LA,2013,372.79
117,GT (Gas Transmission),LA,2014,374.95
117,GT (Gas Transmission),LA,2015,375.1
117,GT (Gas Transmission),LA,2016,374.47
117,GT (Gas Transmission),LA,2017,338.73
117,GT (Gas Transmission),LA,2018,338.7
117,GT (Gas Transmission),LA,2019,338.7
117,GT (Gas Transmission),LA,2020,338.71
117,GT (Gas Transmission),N/A,2005,0
117,GT (Gas Transmission),N/A,2006,0
117,GT (Gas Transmission),N/A,2007,0
117,GT (Gas Transmission),N/A,2008,0
117,GT (Gas Transmission),N/A,2009,0
117,GT (Gas Transmission),N/A,2010,0
117,GT (Gas Transmission),N/A,2011,0
117,GT (Gas Transmission),N/A,2012,0
117,GT (Gas Transmission),N/A,2013,0
117,GT (Gas Transmission),N/A,2014,0
117,GT (Gas Transmission),N/A,2015,0
117,GT (Gas Transmission),N/A,2016,0
117,GT (Gas Transmission),N/A,2017,0
117,GT (Gas Transmission),N/A,2018,0
117,GT (Gas Transmission),N/A,2019,0
117,GT (Gas Transmission),N/A,2020,0
117,GT (Gas Transmission),OH,2005,2
117,GT (Gas Transmission),OH,2006,2
117,GT (Gas Transmission),OH,2007,2
117,GT (Gas Transmission),OH,2008,2
117,GT (Gas Transmission),OH,2009,2
117,GT (Gas Transmission),OH,2010,2
117,GT (Gas Transmission),OH,2011,2
117,GT (Gas Transmission),OH,2012,1.84
117,GT (Gas Transmission),OH,2013,1.84
117,GT (Gas Transmission),OH,2014,2.01
117,GT (Gas Transmission),OH,2015,2.01
117,GT (Gas Transmission),OH,2016,2.01
117,GT (Gas Transmission),OH,2017,2.01
117,GT (Gas Transmission),OH,2018,2.03
117,GT (Gas Transmission),OH,2019,2.03
117,GT (Gas Transmission),OH,2020,1.95
117,GT (Gas Transmission),TX,2005,319
117,GT (Gas Transmission),TX,2006,319
117,GT (Gas Transmission),TX,2007,319
117,GT (Gas Transmission),TX,2008,319
117,GT (Gas Transmission),TX,2009,324
117,GT (Gas Transmission),TX,2010,351
117,GT (Gas Transmission),TX,2011,350.5
117,GT (Gas Transmission),TX,2012,345.83
117,GT (Gas Transmission),TX,2013,347.73
117,GT (Gas Transmission),TX,2014,346.46
117,GT (Gas Transmission),TX,2015,346.42
117,GT (Gas Transmission),TX,2016,346.39
117,GT (Gas Transmission),TX,2017,315.19
117,GT (Gas Transmission),TX,2018,315.21
117,GT (Gas Transmission),TX,2019,314.53
117,GT (Gas Transmission),TX,2020,314.53
117,HL (Hazardous Liquids),N/A,2019,0
117,HL (Hazardous Liquids),N/A,2020,0
117,HL (Hazardous Liquids),TX,2019,12.91
117,HL (Hazardous Liquids),TX,2020,12.91
144,GD (Gas Distribution),WV,2005,5
144,GD (Gas Distribution),WV,2006,5
144,GD (Gas Distribution),WV,2007,5
144,GD (Gas Distribution),WV,2008,5
144,GD (Gas Distribution),WV,2009,5
144,GD (Gas Distribution),WV,2010,5
144,GD (Gas Distribution),WV,2011,5
144,GD (Gas Distribution),WV,2012,5
144,GT (Gas Transmission),N/A,2010,0
144,GT (Gas Transmission),N/A,2011,0
144,GT (Gas Transmission),N/A,2012,0
144,GT (Gas Transmission),WV,2005,0
144,GT (Gas Transmission),WV,2006,0
144,GT (Gas Transmission),WV,2007,0
144,GT (Gas Transmission),WV,2008,0
144,GT (Gas Transmission),WV,2009,0
144,GT (Gas Transmission),WV,2010,0
144,GT (Gas Transmission),WV,2011,0
144,GT (Gas Transmission),WV,2012,0
180,GD (Gas Distribution),AL,2005,10576.6
180,GD (Gas Distribution),AL,2006,10372
180,GD (Gas Distribution),AL,2007,10518.7
180,GD (Gas Distribution),AL,2008,10725.3
180,GD (Gas Distribution),AL,2009,10887
180,GD (Gas Distribution),AL,2010,10908.1
180,GD (Gas Distribution),AL,2011,10989.3
180,GD (Gas Distribution),AL,2012,11077.3
180,GD (Gas Distribution),AL,2013,11006.2
180,GD (Gas Distribution),AL,2014,11016.9
180,GD (Gas Distribution),AL,2015,11021.4
180,GD (Gas Distribution),AL,2016,11039.8
180,GD (Gas Distribution),AL,2017,11084
180,GD (Gas Distribution),AL,2018,11129.3
180,GD (Gas Distribution),AL,2019,11293.6
180,GD (Gas Distribution),AL,2020,11345.8
180,GT (Gas Transmission),AL,2005,278
180,GT (Gas Transmission),AL,2006,275
180,GT (Gas Transmission),AL,2007,269
180,GT (Gas Transmission),AL,2008,269
180,GT (Gas Transmission),AL,2009,248
180,GT (Gas Transmission),AL,2010,250.5
180,GT (Gas Transmission),AL,2011,236.5
180,GT (Gas Transmission),AL,2012,239
180,GT (Gas Transmission),AL,2013,224.03
180,GT (Gas Transmission),AL,2014,224.04
180,GT (Gas Transmission),AL,2015,224.05
180,GT (Gas Transmission),AL,2016,224.64
180,GT (Gas Transmission),AL,2017,226.53
180,GT (Gas Transmission),AL,2018,225.87
180,GT (Gas Transmission),AL,2019,223.97
180,GT (Gas Transmission),AL,2020,222.521
180,GT (Gas Transmission),N/A,2005,0
180,GT (Gas Transmission),N/A,2006,0
180,GT (Gas Transmission),N/A,2007,0
180,GT (Gas Transmission),N/A,2008,0
180,GT (Gas Transmission),N/A,2009,0
180,GT (Gas Transmission),N/A,2010,0
180,GT (Gas Transmission),N/A,2011,0
180,GT (Gas Transmission),N/A,2012,0
180,GT (Gas Transmission),N/A,2013,0
180,GT (Gas Transmission),N/A,2014,0
180,GT (Gas Transmission),N/A,2015,0
180,GT (Gas Transmission),N/A,2016,0
180,GT (Gas Transmission),N/A,2017,0
180,GT (Gas Transmission),N/A,2018,0
180,GT (Gas Transmission),N/A,2019,0
180,GT (Gas Transmission),N/A,2020,0
189,GT (Gas Transmission),AL,2005,238
189,GT (Gas Transmission),AL,2006,238
189,GT (Gas Transmission),AL,2007,238
189,GT (Gas Transmission),AL,2008,238
189,GT (Gas Transmission),AL,2009,238
189,GT (Gas Transmission),AL,2010,238
189,GT (Gas Transmission),AL,2011,238
189,GT (Gas Transmission),AL,2012,238
189,GT (Gas Transmission),AL,2013,238
189,GT (Gas Transmission),AL,2014,238
189,GT (Gas Transmission),AL,2015,238
189,GT (Gas Transmission),AL,2016,238
189,GT (Gas Transmission),AL,2017,238
189,GT (Gas Transmission),AL,2018,238
189,GT (Gas Transmission),AL,2019,238
189,GT (Gas Transmission),AL,2020,238
189,GT (Gas Transmission),MS,2005,35
189,GT (Gas Transmission),MS,2006,35
189,GT (Gas Transmission),MS,2007,35
189,GT (Gas Transmission),MS,2008,35
189,GT (Gas Transmission),MS,2009,35
189,GT (Gas Transmission),MS,2010,35
189,GT (Gas Transmission),MS,2011,35
189,GT (Gas Transmission),MS,2012,34.594
189,GT (Gas Transmission),MS,2013,34.594
189,GT (Gas Transmission),MS,2014,34.594
189,GT (Gas Transmission),MS,2015,34.594
189,GT (Gas Transmission),MS,2016,34.5
189,GT (Gas Transmission),MS,2017,34.5
189,GT (Gas Transmission),MS,2018,34.5
189,GT (Gas Transmission),MS,2019,34.5
189,GT (Gas Transmission),MS,2020,34.5
189,GT (Gas Transmission),N/A,2005,0
189,GT (Gas Transmission),N/A,2006,0
189,GT (Gas Transmission),N/A,2007,0
189,GT (Gas Transmission),N/A,2008,0
189,GT (Gas Transmission),N/A,2009,0
189,GT (Gas Transmission),N/A,2010,0
189,GT (Gas Transmission),N/A,2011,0
189,GT (Gas Transmission),N/A,2012,0
189,GT (Gas Transmission),N/A,2013,0
189,GT (Gas Transmission),N/A,2014,0
189,GT (Gas Transmission),N/A,2015,0
189,GT (Gas Transmission),N/A,2016,0
189,GT (Gas Transmission),N/A,2017,0
189,GT (Gas Transmission),N/A,2018,0
189,GT (Gas Transmission),N/A,2019,0
189,GT (Gas Transmission),N/A,2020,0
189,GT (Gas Transmission),TN,2005,22
189,GT (Gas Transmission),TN,2006,22
189,GT (Gas Transmission),TN,2007,22
189,GT (Gas Transmission),TN,2008,22
189,GT (Gas Transmission),TN,2009,22
189,GT (Gas Transmission),TN,2010,22
189,GT (Gas Transmission),TN,2011,22
189,GT (Gas Transmission),TN,2012,22.37
189,GT (Gas Transmission),TN,2013,22.37
189,GT (Gas Transmission),TN,2014,22.37
189,GT (Gas Transmission),TN,2015,22.37
189,GT (Gas Transmission),TN,2016,22.37
189,GT (Gas Transmission),TN,2017,22.37
189,GT (Gas Transmission),TN,2018,22.37
189,GT (Gas Transmission),TN,2019,22.37
189,GT (Gas Transmission),TN,2020,22.37
207,GD (Gas Distribution),AK,2014,67.41
207,GD (Gas Distribution),AK,2015,67.41
207,GD (Gas Distribution),AK,2016,67.41
207,GD (Gas Distribution),AK,2017,53.44
207,GD (Gas Distribution),AK,2018,56.69
207,GD (Gas Distribution),AK,2019,53.62
207,GD (Gas Distribution),AK,2020,53.62
207,GT (Gas Transmission),AK,2005,348
207,GT (Gas Transmission),AK,2006,349.25
207,GT (Gas Transmission),AK,2007,349.35
207,GT (Gas Transmission),AK,2008,349.7
207,GT (Gas Transmission),AK,2009,349.7
207,GT (Gas Transmission),AK,2010,349.7
207,GT (Gas Transmission),AK,2011,371.12
207,GT (Gas Transmission),AK,2012,454.386
207,GT (Gas Transmission),AK,2013,454.386
207,GT (Gas Transmission),AK,2014,386.394
207,GT (Gas Transmission),AK,2015,391.154
207,GT (Gas Transmission),AK,2016,388.682
207,GT (Gas Transmission),AK,2017,388.72
207,GT (Gas Transmission),AK,2018,388.72
207,GT (Gas Transmission),AK,2019,387.609
207,GT (Gas Transmission),AK,2020,387.631
207,GT (Gas Transmission),N/A,2005,0
207,GT (Gas Transmission),N/A,2006,0
207,GT (Gas Transmission),N/A,2007,0
207,GT (Gas Transmission),N/A,2008,0
207,GT (Gas Transmission),N/A,2009,0
207,GT (Gas Transmission),N/A,2010,0
207,GT (Gas Transmission),N/A,2011,0
207,GT (Gas Transmission),N/A,2012,0
207,GT (Gas Transmission),N/A,2013,0
207,GT (Gas Transmission),N/A,2014,0
207,GT (Gas Transmission),N/A,2015,0
207,GT (Gas Transmission),N/A,2016,0
207,GT (Gas Transmission),N/A,2017,0
207,GT (Gas Transmission),N/A,2018,0
207,GT (Gas Transmission),N/A,2019,0
207,GT (Gas Transmission),N/A,2020,0
225,GD (Gas Distribution),MO,2005,21
225,GD (Gas Distribution),MO,2006,22
225,GD (Gas Distribution),MO,2007,22
225,GD (Gas Distribution),MO,2008,22
225,GD (Gas Distribution),MO,2009,22.5
225,GD (Gas Distribution),MO,2010,22.5
225,GD (Gas Distribution),MO,2011,22.5
225,GD (Gas Distribution),MO,2012,22.5
225,GD (Gas Distribution),MO,2013,22.5
225,GD (Gas Distribution),MO,2014,22.5
225,GD (Gas Distribution),MO,2015,22.5
225,GD (Gas Distribution),MO,2016,24
225,GD (Gas Distribution),MO,2017,26.25
225,GD (Gas Distribution),MO,2018,26.25
225,GD (Gas Distribution),MO,2019,27
225,GD (Gas Distribution),MO,2020,27
234,GD (Gas Distribution),GA,2005,396.25
234,GD (Gas Distribution),GA,2006,396.25
234,GD (Gas Distribution),GA,2007,396.25
234,GD (Gas Distribution),GA,2008,396.85
234,GD (Gas Distribution),GA,2009,397.88
234,GD (Gas Distribution),GA,2010,397.88
234,GD (Gas Distribution),GA,2011,397.88
234,GD (Gas Distribution),GA,2012,397.88
234,GD (Gas Distribution),GA,2013,398.88
234,GD (Gas Distribution),GA,2014,398.88
234,GD (Gas Distribution),GA,2015,401.57
234,GD (Gas Distribution),GA,2016,401.57
234,GD (Gas Distribution),GA,2017,408.65
234,GD (Gas Distribution),GA,2018,416.82
234,GD (Gas Distribution),GA,2019,417.725
234,GD (Gas Distribution),GA,2020,419.285
250,GT (Gas Transmission),KY,2005,0
250,GT (Gas Transmission),KY,2006,0
250,GT (Gas Transmission),KY,2007,0
252,GD (Gas Distribution),IL,2005,32
252,GD (Gas Distribution),IL,2006,32
252,GD (Gas Distribution),IL,2007,32
252,GD (Gas Distribution),IL,2008,32
252,GD (Gas Distribution),IL,2009,32
252,GD (Gas Distribution),IL,2010,32
252,GD (Gas Distribution),IL,2011,32.436
252,GD (Gas Distribution),IL,2012,33.023
252,GD (Gas Distribution),IL,2013,33.023
252,GD (Gas Distribution),IL,2014,33.023
252,GD (Gas Distribution),IL,2015,33.023
252,GD (Gas Distribution),IL,2016,33.123
252,GD (Gas Distribution),IL,2017,33.175
252,GD (Gas Distribution),IL,2018,33.175
252,GD (Gas Distribution),IL,2019,33.175
252,GD (Gas Distribution),IL,2020,33.745
261,GD (Gas Distribution),AL,2005,140
261,GD (Gas Distribution),AL,2006,142
261,GD (Gas Distribution),AL,2007,142
261,GD (Gas Distribution),AL,2008,144.297
261,GD (Gas Distribution),AL,2009,144.197
261,GD (Gas Distribution),AL,2010,144.21
261,GD (Gas Distribution),AL,2011,144.38
261,GD (Gas Distribution),AL,2012,144.58
261,GD (Gas Distribution),AL,2013,146.37
261,GD (Gas Distribution),AL,2014,147.68
261,GD (Gas Distribution),AL,2015,148.08
261,GD (Gas Distribution),AL,2016,148.56
261,GD (Gas Distribution),AL,2017,149.17
261,GD (Gas Distribution),AL,2018,149.25
261,GD (Gas Distribution),AL,2019,150.507
261,GD (Gas Distribution),AL,2020,151.127
270,GD (Gas Distribution),LA,2006,544.1
270,GD (Gas Distribution),LA,2007,546.1
270,GD (Gas Distribution),LA,2008,548.1
270,GD (Gas Distribution),LA,2009,552.1
270,GD (Gas Distribution),LA,2010,552.8
270,GD (Gas Distribution),LA,2011,553.1
270,GD (Gas Distribution),LA,2012,553.4
270,GD (Gas Distribution),LA,2013,556.9
270,GD (Gas Distribution),LA,2014,562.6
270,GD (Gas Distribution),LA,2015,566.1
270,GD (Gas Distribution),LA,2016,569.2
270,GD (Gas Distribution),LA,2017,571.7
270,GD (Gas Distribution),LA,2018,574.2
270,GD (Gas Distribution),LA,2019,576.9
270,GD (Gas Distribution),LA,2020,569.8
270,GT (Gas Transmission),LA,2018,0.11
270,GT (Gas Transmission),LA,2019,0.11
270,GT (Gas Transmission),LA,2020,0.11
270,GT (Gas Transmission),N/A,2018,0
270,GT (Gas Transmission),N/A,2019,0
270,GT (Gas Transmission),N/A,2020,0
288,GT (Gas Transmission),CT,2005,384.86
288,GT (Gas Transmission),CT,2006,385.25
288,GT (Gas Transmission),CT,2007,385.33
288,GT (Gas Transmission),CT,2008,385.62
288,GT (Gas Transmission),CT,2009,386.69
288,GT (Gas Transmission),CT,2010,386.74
288,GT (Gas Transmission),CT,2011,386.93
288,GT (Gas Transmission),CT,2012,387.26
288,GT (Gas Transmission),CT,2013,385.29
288,GT (Gas Transmission),CT,2014,385.29
288,GT (Gas Transmission),CT,2015,388.62
288,GT (Gas Transmission),CT,2016,388.59
288,GT (Gas Transmission),CT,2017,386.49
288,GT (Gas Transmission),CT,2018,386.99
288,GT (Gas Transmission),CT,2019,387.05
288,GT (Gas Transmission),CT,2020,387.05
288,GT (Gas Transmission),MA,2005,435.96
288,GT (Gas Transmission),MA,2006,436.13
288,GT (Gas Transmission),MA,2007,447.77
288,GT (Gas Transmission),MA,2008,453.04
288,GT (Gas Transmission),MA,2009,456.53
288,GT (Gas Transmission),MA,2010,456.95
288,GT (Gas Transmission),MA,2011,457.51
288,GT (Gas Transmission),MA,2012,457.47
288,GT (Gas Transmission),MA,2013,461.27
288,GT (Gas Transmission),MA,2014,460.64
288,GT (Gas Transmission),MA,2015,461.67
288,GT (Gas Transmission),MA,2016,465.87
288,GT (Gas Transmission),MA,2017,460.12
288,GT (Gas Transmission),MA,2018,456.71
288,GT (Gas Transmission),MA,2019,456.95
288,GT (Gas Transmission),MA,2020,456.97
288,GT (Gas Transmission),N/A,2005,0
288,GT (Gas Transmission),N/A,2006,0
288,GT (Gas Transmission),N/A,2007,0
288,GT (Gas Transmission),N/A,2008,0
288,GT (Gas Transmission),N/A,2009,0
288,GT (Gas Transmission),N/A,2010,0
288,GT (Gas Transmission),N/A,2011,0
288,GT (Gas Transmission),N/A,2012,0
288,GT (Gas Transmission),N/A,2013,0
288,GT (Gas Transmission),N/A,2014,0
288,GT (Gas Transmission),N/A,2015,0
288,GT (Gas Transmission),N/A,2016,0
288,GT (Gas Transmission),N/A,2017,0
288,GT (Gas Transmission),N/A,2018,0
288,GT (Gas Transmission),N/A,2019,0
288,GT (Gas Transmission),N/A,2020,0
288,GT (Gas Transmission),NJ,2005,135.93
288,GT (Gas Transmission),NJ,2006,135.97
288,GT (Gas Transmission),NJ,2007,135.97
288,GT (Gas Transmission),NJ,2008,136.02
288,GT (Gas Transmission),NJ,2009,136.13
288,GT (Gas Transmission),NJ,2010,136.13
288,GT (Gas Transmission),NJ,2011,136.13
288,GT (Gas Transmission),NJ,2012,136.13
288,GT (Gas Transmission),NJ,2013,136.14
288,GT (Gas Transmission),NJ,2014,136.14
288,GT (Gas Transmission),NJ,2015,136.14
288,GT (Gas Transmission),NJ,2016,136.14
288,GT (Gas Transmission),NJ,2017,135.88
288,GT (Gas Transmission),NJ,2018,135.88
288,GT (Gas Transmission),NJ,2019,135.87
288,GT (Gas Transmission),NJ,2020,135.87
288,GT (Gas Transmission),NY,2005,85.63
288,GT (Gas Transmission),NY,2006,85.61
288,GT (Gas Transmission),NY,2007,85.61
288,GT (Gas Transmission),NY,2008,85.61
288,GT (Gas Transmission),NY,2009,85.99
288,GT (Gas Transmission),NY,2010,86.01
288,GT (Gas Transmission),NY,2011,86.08
288,GT (Gas Transmission),NY,2012,86.08
288,GT (Gas Transmission),NY,2013,86.12
288,GT (Gas Transmission),NY,2014,86.13
288,GT (Gas Transmission),NY,2015,86.13
288,GT (Gas Transmission),NY,2016,88.91
288,GT (Gas Transmission),NY,2017,87.33
288,GT (Gas Transmission),NY,2018,87.43
288,GT (Gas Transmission),NY,2019,87.4
288,GT (Gas Transmission),NY,2020,87.46
288,GT (Gas Transmission),OCSAT,2018,3.57
288,GT (Gas Transmission),OCSAT,2019,3.57
288,GT (Gas Transmission),OCSAT,2020,3.58
288,GT (Gas Transmission),RI,2005,60.72
288,GT (Gas Transmission),RI,2006,60.47
288,GT (Gas Transmission),RI,2007,60.47
288,GT (Gas Transmission),RI,2008,60.5
288,GT (Gas Transmission),RI,2009,60.5
288,GT (Gas Transmission),RI,2010,60.5
288,GT (Gas Transmission),RI,2011,60.73
288,GT (Gas Transmission),RI,2012,60.73
288,GT (Gas Transmission),RI,2013,60.74
288,GT (Gas Transmission),RI,2014,60.79
288,GT (Gas Transmission),RI,2015,60.81
288,GT (Gas Transmission),RI,2016,60.81
288,GT (Gas Transmission),RI,2017,60.11
288,GT (Gas Transmission),RI,2018,60.05
288,GT (Gas Transmission),RI,2019,60.12
288,GT (Gas Transmission),RI,2020,60.12
300,HL (Hazardous Liquids),AL,2010,47.94
300,HL (Hazardous Liquids),AL,2011,47.94
300,HL (Hazardous Liquids),AL,2012,47.94
300,HL (Hazardous Liquids),AL,2013,47.87
300,HL (Hazardous Liquids),AL,2014,67.01
300,HL (Hazardous Liquids),AL,2015,76.23
300,HL (Hazardous Liquids),AL,2016,76.15
300,HL (Hazardous Liquids),AL,2017,76.33
300,HL (Hazardous Liquids),AL,2018,77.14
300,HL (Hazardous Liquids),AL,2019,77.16
300,HL (Hazardous Liquids),AL,2020,77.27
300,HL (Hazardous Liquids),AR,2017,282.15
300,HL (Hazardous Liquids),AR,2018,282.18
300,HL (Hazardous Liquids),AR,2019,282.18
300,HL (Hazardous Liquids),AR,2020,282.97
300,HL (Hazardous Liquids),CA,2010,138.02
300,HL (Hazardous Liquids),CA,2011,480.64
300,HL (Hazardous Liquids),CA,2012,479.71
300,HL (Hazardous Liquids),CA,2013,477.16
300,HL (Hazardous Liquids),CA,2014,464.84
300,HL (Hazardous Liquids),CA,2015,645.4499999999999
300,HL (Hazardous Liquids),CA,2016,648.64
